neighborhood,borough,date,discountShare,medianAskingRent,totalInventory
Downtown Brooklyn,Brooklyn,4/1/20,0.287,3193,282
Downtown Brooklyn,Brooklyn,5/1/20,0.382,3237,429
Downtown Brooklyn,Brooklyn,6/1/20,0.42,3250,605
Downtown Brooklyn,Brooklyn,7/1/20,0.391,3200,731
Downtown Brooklyn,Brooklyn,8/1/20,0.393,3050,766
Downtown Brooklyn,Brooklyn,9/1/20,0.365,2900,772
Downtown Brooklyn,Brooklyn,10/1/20,0.399,2888,747
Downtown Brooklyn,Brooklyn,11/1/20,0.322,2938,650
Downtown Brooklyn,Brooklyn,12/1/20,0.257,2995,573
Downtown Brooklyn,Brooklyn,1/1/21,0.188,3000,650
Downtown Brooklyn,Brooklyn,2/1/21,0.174,3000,597
Downtown Brooklyn,Brooklyn,3/1/21,0.193,3097,642
Downtown Brooklyn,Brooklyn,4/1/21,0.109,3278,568
Downtown Brooklyn,Brooklyn,5/1/21,0.179,3400,570
Downtown Brooklyn,Brooklyn,6/1/21,0.059,3620,526
Downtown Brooklyn,Brooklyn,7/1/21,0.088,3650,409
Downtown Brooklyn,Brooklyn,8/1/21,0.102,3904,382
Downtown Brooklyn,Brooklyn,9/1/21,0.088,3979,354
Downtown Brooklyn,Brooklyn,10/1/21,0.134,3900,351
Downtown Brooklyn,Brooklyn,11/1/21,0.176,3900,393
Downtown Brooklyn,Brooklyn,12/1/21,0.156,3960,377
Downtown Brooklyn,Brooklyn,1/1/22,0.128,4171,368
Downtown Brooklyn,Brooklyn,2/1/22,0.131,4179,350
Downtown Brooklyn,Brooklyn,3/1/22,0.095,4135,370
Dyker Heights,Brooklyn,1/1/19,0.169,1899,65
Dyker Heights,Brooklyn,2/1/19,0.134,2000,67
Dyker Heights,Brooklyn,3/1/19,0.125,2160,56
Dyker Heights,Brooklyn,4/1/19,0.113,1800,53
Dyker Heights,Brooklyn,5/1/19,0.2,2000,70
Dyker Heights,Brooklyn,6/1/19,0.085,2099,59
Dyker Heights,Brooklyn,7/1/19,0.089,2195,45
Dyker Heights,Brooklyn,8/1/19,0.136,1990,66
Dyker Heights,Brooklyn,9/1/19,0.103,1940,58
Dyker Heights,Brooklyn,10/1/19,0.25,2000,52
Dyker Heights,Brooklyn,11/1/19,0.196,2100,46
Dyker Heights,Brooklyn,12/1/19,0.189,2050,37
Dyker Heights,Brooklyn,1/1/20,0.242,2100,33
Dyker Heights,Brooklyn,2/1/20,0.129,2200,31
Dyker Heights,Brooklyn,3/1/20,0.05,2125,20
Dyker Heights,Brooklyn,4/1/20,0,2150,12
Dyker Heights,Brooklyn,5/1/20,0.111,2050,27
Dyker Heights,Brooklyn,6/1/20,0,2150,33
Dyker Heights,Brooklyn,7/1/20,0.143,2050,42
Dyker Heights,Brooklyn,8/1/20,0.234,2150,47
Dyker Heights,Brooklyn,9/1/20,0.175,2000,57
Dyker Heights,Brooklyn,10/1/20,0.172,2050,64
Dyker Heights,Brooklyn,11/1/20,0.127,2100,55
Dyker Heights,Brooklyn,12/1/20,0.23,2100,61
Dyker Heights,Brooklyn,1/1/21,0.143,1800,63
Dyker Heights,Brooklyn,2/1/21,0.065,1850,62
Dyker Heights,Brooklyn,3/1/21,0.114,1850,79
Dyker Heights,Brooklyn,4/1/21,0.11,2000,73
Dyker Heights,Brooklyn,5/1/21,0.075,2100,67
Dyker Heights,Brooklyn,6/1/21,0.123,2000,81
Dyker Heights,Brooklyn,7/1/21,0.116,1900,69
Dyker Heights,Brooklyn,8/1/21,0.089,2100,45
Dyker Heights,Brooklyn,9/1/21,0.105,2163,38
Dyker Heights,Brooklyn,10/1/21,0.143,2125,63
Dyker Heights,Brooklyn,11/1/21,0.055,1900,55
Dyker Heights,Brooklyn,12/1/21,0.098,1999,41
Dyker Heights,Brooklyn,1/1/22,0.059,1900,51
Dyker Heights,Brooklyn,2/1/22,0.024,2000,41
Dyker Heights,Brooklyn,3/1/22,0.159,2100,44
East Elmhurst,Queens,1/1/19,0,0,9
East Elmhurst,Queens,2/1/19,0,0,6
East Elmhurst,Queens,3/1/19,0,0,7
East Elmhurst,Queens,4/1/19,0,0,7
East Elmhurst,Queens,5/1/19,0,0,7
East Elmhurst,Queens,6/1/19,0,0,6
East Elmhurst,Queens,7/1/19,0,0,5
East Elmhurst,Queens,8/1/19,0,0,5
East Elmhurst,Queens,9/1/19,0,0,7
East Elmhurst,Queens,10/1/19,0,0,3
East Elmhurst,Queens,11/1/19,0,0,8
East Elmhurst,Queens,12/1/19,0,0,8
East Elmhurst,Queens,1/1/20,0,0,7
East Elmhurst,Queens,2/1/20,0,2275,10
East Elmhurst,Queens,3/1/20,0,0,9
East Elmhurst,Queens,4/1/20,0,0,4
East Elmhurst,Queens,5/1/20,0.364,2550,11
East Elmhurst,Queens,6/1/20,0.267,1900,15
East Elmhurst,Queens,7/1/20,0.471,2195,17
East Elmhurst,Queens,8/1/20,0.2,2200,15
East Elmhurst,Queens,9/1/20,0,0,7
East Elmhurst,Queens,10/1/20,0,0,9
East Elmhurst,Queens,11/1/20,0,0,7
East Elmhurst,Queens,12/1/20,0,0,4
East Elmhurst,Queens,1/1/21,0,0,3
East Elmhurst,Queens,2/1/21,0,0,3
East Elmhurst,Queens,3/1/21,0,0,3
East Elmhurst,Queens,4/1/21,0,0,6
East Elmhurst,Queens,5/1/21,0,0,7
East Elmhurst,Queens,6/1/21,0,0,1
East Elmhurst,Queens,7/1/21,0,0,3
East Elmhurst,Queens,8/1/21,0,0,5
East Elmhurst,Queens,9/1/21,0,0,8
East Elmhurst,Queens,10/1/21,0,2425,10
East Elmhurst,Queens,11/1/21,0,1800,10
East Elmhurst,Queens,12/1/21,0,0,8
East Elmhurst,Queens,1/1/22,0.083,1750,12
East Elmhurst,Queens,2/1/22,0.4,2300,10
East Elmhurst,Queens,3/1/22,0.25,2200,12
East Flatbush,Brooklyn,1/1/19,0.136,2195,198
East Flatbush,Brooklyn,2/1/19,0.123,2000,179
East Flatbush,Brooklyn,3/1/19,0.116,2200,225
East Flatbush,Brooklyn,4/1/19,0.108,2200,203
East Flatbush,Brooklyn,5/1/19,0.092,2125,218
East Flatbush,Brooklyn,6/1/19,0.143,2100,231
East Flatbush,Brooklyn,7/1/19,0.148,2100,257
East Flatbush,Brooklyn,8/1/19,0.134,2100,253
East Flatbush,Brooklyn,9/1/19,0.168,2166,226
East Flatbush,Brooklyn,10/1/19,0.141,2166,198
East Flatbush,Brooklyn,11/1/19,0.16,2150,231
East Flatbush,Brooklyn,12/1/19,0.173,2200,214
East Flatbush,Brooklyn,1/1/20,0.15,2200,254
East Flatbush,Brooklyn,2/1/20,0.095,2195,231
East Flatbush,Brooklyn,3/1/20,0.127,2200,173
East Flatbush,Brooklyn,4/1/20,0.094,2185,128
East Flatbush,Brooklyn,5/1/20,0.103,2250,155
East Flatbush,Brooklyn,6/1/20,0.144,2203,208
East Flatbush,Brooklyn,7/1/20,0.131,2205,199
East Flatbush,Brooklyn,8/1/20,0.118,2195,245
East Flatbush,Brooklyn,9/1/20,0.185,2100,248
East Flatbush,Brooklyn,10/1/20,0.148,2100,230
East Flatbush,Brooklyn,11/1/20,0.146,2100,240
East Flatbush,Brooklyn,12/1/20,0.104,2150,212
East Flatbush,Brooklyn,1/1/21,0.096,2150,260
East Flatbush,Brooklyn,2/1/21,0.051,2260,235
East Flatbush,Brooklyn,3/1/21,0.085,2197,234
East Flatbush,Brooklyn,4/1/21,0.112,2100,206
East Flatbush,Brooklyn,5/1/21,0.097,2199,206
East Flatbush,Brooklyn,6/1/21,0.12,2185,250
East Flatbush,Brooklyn,7/1/21,0.13,2100,238
East Flatbush,Brooklyn,8/1/21,0.07,2100,242
East Flatbush,Brooklyn,9/1/21,0.076,2125,170
East Flatbush,Brooklyn,10/1/21,0.113,2099,194
East Flatbush,Brooklyn,11/1/21,0.075,2168,240
East Flatbush,Brooklyn,12/1/21,0.138,2200,203
East Flatbush,Brooklyn,1/1/22,0.103,2400,252
East Flatbush,Brooklyn,2/1/22,0.096,2450,343
East Flatbush,Brooklyn,3/1/22,0.105,2499,342
East Harlem,Manhattan,1/1/19,0.152,2250,433
East Harlem,Manhattan,2/1/19,0.128,2383,390
East Harlem,Manhattan,3/1/19,0.105,2400,438
East Harlem,Manhattan,4/1/19,0.117,2400,470
East Harlem,Manhattan,5/1/19,0.125,2430,521
East Harlem,Manhattan,6/1/19,0.104,2400,482
East Harlem,Manhattan,7/1/19,0.132,2500,456
East Harlem,Manhattan,8/1/19,0.162,2450,489
East Harlem,Manhattan,9/1/19,0.21,2440,423
East Harlem,Manhattan,10/1/19,0.235,2400,395
East Harlem,Manhattan,11/1/19,0.206,2386,350
East Harlem,Manhattan,12/1/19,0.152,2375,297
East Harlem,Manhattan,1/1/20,0.158,2400,348
East Harlem,Manhattan,2/1/20,0.086,2400,313
East Harlem,Manhattan,3/1/20,0.134,2450,290
East Harlem,Manhattan,4/1/20,0.074,2495,272
East Harlem,Manhattan,5/1/20,0.194,2450,407
East Harlem,Manhattan,6/1/20,0.275,2300,539
East Harlem,Manhattan,7/1/20,0.323,2342,626
East Harlem,Manhattan,8/1/20,0.355,2295,670
East Harlem,Manhattan,9/1/20,0.304,2250,688
East Harlem,Manhattan,10/1/20,0.254,2195,708
East Harlem,Manhattan,11/1/20,0.246,2150,670
East Harlem,Manhattan,12/1/20,0.138,2077,587
East Harlem,Manhattan,1/1/21,0.108,2094,584
East Harlem,Manhattan,2/1/21,0.123,2000,538
East Harlem,Manhattan,3/1/21,0.121,2000,603
East Harlem,Manhattan,4/1/21,0.085,2095,586
East Harlem,Manhattan,5/1/21,0.075,2190,614
East Harlem,Manhattan,6/1/21,0.107,2250,661
East Harlem,Manhattan,7/1/21,0.09,2295,668
East Harlem,Manhattan,8/1/21,0.132,2295,608
East Harlem,Manhattan,9/1/21,0.099,2275,515
East Harlem,Manhattan,10/1/21,0.137,2250,503
East Harlem,Manhattan,11/1/21,0.095,2275,465
East Harlem,Manhattan,12/1/21,0.094,2292,393
East Harlem,Manhattan,1/1/22,0.071,2400,367
East Harlem,Manhattan,2/1/22,0.044,2500,298
East Harlem,Manhattan,3/1/22,0.109,2470,313
East New York,Brooklyn,1/1/19,0.174,2075,115
East New York,Brooklyn,2/1/19,0.195,2150,113
East New York,Brooklyn,3/1/19,0.151,2100,119
East New York,Brooklyn,4/1/19,0.188,2125,112
East New York,Brooklyn,5/1/19,0.098,2100,102
East New York,Brooklyn,6/1/19,0.132,2150,121
East New York,Brooklyn,7/1/19,0.2,2200,135
East New York,Brooklyn,8/1/19,0.204,2150,113
East New York,Brooklyn,9/1/19,0.229,2200,105
East New York,Brooklyn,10/1/19,0.211,2250,142
East New York,Brooklyn,11/1/19,0.074,2200,136
East New York,Brooklyn,12/1/19,0.16,2200,131
East New York,Brooklyn,1/1/20,0.189,2225,148
East New York,Brooklyn,2/1/20,0.187,2250,123
East New York,Brooklyn,3/1/20,0.208,2225,106
East New York,Brooklyn,4/1/20,0.209,2195,67
East New York,Brooklyn,5/1/20,0.247,2250,81
East New York,Brooklyn,6/1/20,0.269,2250,93
East New York,Brooklyn,7/1/20,0.111,2200,108
East New York,Brooklyn,8/1/20,0.17,2193,112
East New York,Brooklyn,9/1/20,0.229,2119,105
East New York,Brooklyn,10/1/20,0.168,2100,101
East New York,Brooklyn,11/1/20,0.194,2095,108
East New York,Brooklyn,12/1/20,0.167,2100,90
East New York,Brooklyn,1/1/21,0.156,2150,109
East New York,Brooklyn,2/1/21,0.168,2140,95
East New York,Brooklyn,3/1/21,0.12,2150,108
East New York,Brooklyn,4/1/21,0.116,2150,112
East New York,Brooklyn,5/1/21,0.125,2138,120
East New York,Brooklyn,6/1/21,0.126,2100,135
East New York,Brooklyn,7/1/21,0.172,2183,134
East New York,Brooklyn,8/1/21,0.119,2100,135
East New York,Brooklyn,9/1/21,0.049,2200,102
East New York,Brooklyn,10/1/21,0.152,2199,112
East New York,Brooklyn,11/1/21,0.109,2200,137
East New York,Brooklyn,12/1/21,0.067,2275,120
East New York,Brooklyn,1/1/22,0.104,2250,135
East New York,Brooklyn,2/1/22,0.08,2197,112
East New York,Brooklyn,3/1/22,0.097,2200,113
East Tremont,Bronx,1/1/19,0.043,1900,23
East Tremont,Bronx,2/1/19,0,1800,15
East Tremont,Bronx,3/1/19,0.057,1900,35
East Tremont,Bronx,4/1/19,0.037,1625,27
East Tremont,Bronx,5/1/19,0.095,1625,21
East Tremont,Bronx,6/1/19,0.188,1625,16
East Tremont,Bronx,7/1/19,0,0,9
East Tremont,Bronx,8/1/19,0.167,1643,12
East Tremont,Bronx,9/1/19,0,1650,10
East Tremont,Bronx,10/1/19,0.182,1650,11
East Tremont,Bronx,11/1/19,0.25,1900,12
East Tremont,Bronx,12/1/19,0,0,7
East Tremont,Bronx,1/1/20,0,1798,10
East Tremont,Bronx,2/1/20,0,1845,10
East Tremont,Bronx,3/1/20,0,0,8
East Tremont,Bronx,4/1/20,0,0,3
East Tremont,Bronx,5/1/20,0,0,8
East Tremont,Bronx,6/1/20,0,1900,15
East Tremont,Bronx,7/1/20,0.231,1900,13
East Tremont,Bronx,8/1/20,0.231,1790,13
East Tremont,Bronx,9/1/20,0.077,1700,13
East Tremont,Bronx,10/1/20,0.08,1650,25
East Tremont,Bronx,11/1/20,0.125,1650,24
East Tremont,Bronx,12/1/20,0,1699,23
East Tremont,Bronx,1/1/21,0.059,1950,17
East Tremont,Bronx,2/1/21,0,0,8
East Tremont,Bronx,3/1/21,0.1,1575,10
East Tremont,Bronx,4/1/21,0,0,5
East Tremont,Bronx,5/1/21,0,0,7
East Tremont,Bronx,6/1/21,0.037,1950,27
East Tremont,Bronx,7/1/21,0,1950,18
East Tremont,Bronx,8/1/21,0.048,1999,21
East Tremont,Bronx,9/1/21,0.103,2300,29
East Tremont,Bronx,10/1/21,0.167,2375,24
East Tremont,Bronx,11/1/21,0,2250,22
East Tremont,Bronx,12/1/21,0.059,2200,17
East Tremont,Bronx,1/1/22,0,1750,15
East Tremont,Bronx,2/1/22,0.067,1750,15
East Tremont,Bronx,3/1/22,0,1738,10
East Village,Manhattan,1/1/19,0.196,3096,800
East Village,Manhattan,2/1/19,0.172,3185,861
East Village,Manhattan,3/1/19,0.145,3195,1099
East Village,Manhattan,4/1/19,0.099,3400,1347
East Village,Manhattan,5/1/19,0.14,3500,1598
East Village,Manhattan,6/1/19,0.134,3595,1783
East Village,Manhattan,7/1/19,0.145,3550,1832
East Village,Manhattan,8/1/19,0.18,3450,1602
East Village,Manhattan,9/1/19,0.188,3400,1086
East Village,Manhattan,10/1/19,0.184,3400,866
East Village,Manhattan,11/1/19,0.202,3400,683
East Village,Manhattan,12/1/19,0.173,3100,631
East Village,Manhattan,1/1/20,0.143,3200,669
East Village,Manhattan,2/1/20,0.125,3230,639
East Village,Manhattan,3/1/20,0.159,3198,642
East Village,Manhattan,4/1/20,0.194,3250,798
East Village,Manhattan,5/1/20,0.26,3250,1564
East Village,Manhattan,6/1/20,0.324,3200,2305
East Village,Manhattan,7/1/20,0.355,3100,3039
East Village,Manhattan,8/1/20,0.385,2995,3252
East Village,Manhattan,9/1/20,0.359,2850,3086
East Village,Manhattan,10/1/20,0.277,2749,2977
East Village,Manhattan,11/1/20,0.272,2697,2600
East Village,Manhattan,12/1/20,0.195,2600,2293
East Village,Manhattan,1/1/21,0.146,2595,2162
East Village,Manhattan,2/1/21,0.16,2520,1767
East Village,Manhattan,3/1/21,0.125,2600,1749
East Village,Manhattan,4/1/21,0.101,2700,1569
East Village,Manhattan,5/1/21,0.084,2850,1419
East Village,Manhattan,6/1/21,0.097,3150,1470
East Village,Manhattan,7/1/21,0.082,3400,1332
East Village,Manhattan,8/1/21,0.1,3395,1062
East Village,Manhattan,9/1/21,0.1,3400,779
East Village,Manhattan,10/1/21,0.154,3495,635
East Village,Manhattan,11/1/21,0.139,3600,581
East Village,Manhattan,12/1/21,0.142,3700,583
East Village,Manhattan,1/1/22,0.112,3795,668
East Village,Manhattan,2/1/22,0.111,3913,602
East Village,Manhattan,3/1/22,0.134,3940,687
Eastchester,Bronx,1/1/19,0,0,4
Eastchester,Bronx,2/1/19,0,0,2
Eastchester,Bronx,3/1/19,0,0,0
Eastchester,Bronx,4/1/19,0,0,0
Eastchester,Bronx,5/1/19,0,0,3
Eastchester,Bronx,6/1/19,0,0,2
Eastchester,Bronx,7/1/19,0,0,6
Eastchester,Bronx,8/1/19,0,0,4
Eastchester,Bronx,9/1/19,0,0,2
Eastchester,Bronx,10/1/19,0,0,3
Eastchester,Bronx,11/1/19,0,0,3
Eastchester,Bronx,12/1/19,0,0,1
Eastchester,Bronx,1/1/20,0,0,3
Eastchester,Bronx,2/1/20,0,0,3
Eastchester,Bronx,3/1/20,0,0,1
Eastchester,Bronx,4/1/20,0,0,1
Eastchester,Bronx,5/1/20,0,0,0
Eastchester,Bronx,6/1/20,0,0,2
Eastchester,Bronx,7/1/20,0,0,2
Eastchester,Bronx,8/1/20,0,0,2
Eastchester,Bronx,9/1/20,0,0,2
Eastchester,Bronx,10/1/20,0,0,6
Eastchester,Bronx,11/1/20,0,0,2
Eastchester,Bronx,12/1/20,0,0,2
Eastchester,Bronx,1/1/21,0,0,4
Eastchester,Bronx,2/1/21,0,0,4
Eastchester,Bronx,3/1/21,0,0,3
Eastchester,Bronx,4/1/21,0,0,1
Eastchester,Bronx,5/1/21,0,0,3
Eastchester,Bronx,6/1/21,0,0,2
Eastchester,Bronx,7/1/21,0,0,2
Eastchester,Bronx,8/1/21,0,0,2
Eastchester,Bronx,9/1/21,0,0,1
Eastchester,Bronx,10/1/21,0,0,1
Eastchester,Bronx,11/1/21,0,0,4
Eastchester,Bronx,12/1/21,0,0,3
Eastchester,Bronx,1/1/22,0,0,2
Eastchester,Bronx,2/1/22,0,0,2
Eastchester,Bronx,3/1/22,0,0,2
Edenwald,Bronx,1/1/19,0,0,2
Edenwald,Bronx,2/1/19,0,0,1
Edenwald,Bronx,3/1/19,0,0,0
Edenwald,Bronx,4/1/19,0,0,1
Edenwald,Bronx,5/1/19,0,0,4
Edenwald,Bronx,6/1/19,0,0,4
Edenwald,Bronx,7/1/19,0,0,5
Edenwald,Bronx,8/1/19,0,0,6
Edenwald,Bronx,9/1/19,0,0,4
Edenwald,Bronx,10/1/19,0,0,0
Edenwald,Bronx,11/1/19,0,0,0
Edenwald,Bronx,12/1/19,0,0,0
Edenwald,Bronx,1/1/20,0,0,2
Edenwald,Bronx,2/1/20,0,0,4
Edenwald,Bronx,3/1/20,0,0,0
Edenwald,Bronx,4/1/20,0,0,0
Edenwald,Bronx,5/1/20,0,0,2
Edenwald,Bronx,6/1/20,0,0,1
Edenwald,Bronx,7/1/20,0,0,1
Edenwald,Bronx,8/1/20,0,0,0
Edenwald,Bronx,9/1/20,0,0,0
Edenwald,Bronx,10/1/20,0,0,0
Edenwald,Bronx,11/1/20,0,0,0
Edenwald,Bronx,12/1/20,0,0,0
Edenwald,Bronx,1/1/21,0,0,0
Edenwald,Bronx,2/1/21,0,0,0
Edenwald,Bronx,3/1/21,0,0,0
Edenwald,Bronx,4/1/21,0,0,2
Edenwald,Bronx,5/1/21,0,0,5
Edenwald,Bronx,6/1/21,0,0,2
Edenwald,Bronx,7/1/21,0,0,1
Edenwald,Bronx,8/1/21,0,0,1
Edenwald,Bronx,9/1/21,0,0,4
Edenwald,Bronx,10/1/21,0,0,1
Edenwald,Bronx,11/1/21,0,0,2
Edenwald,Bronx,12/1/21,0,0,1
Edenwald,Bronx,1/1/22,0,0,0
Edenwald,Bronx,2/1/22,0,0,1
Edenwald,Bronx,3/1/22,0,0,3
Elmhurst,Queens,1/1/19,0.146,1925,144
Elmhurst,Queens,2/1/19,0.103,1900,107
Elmhurst,Queens,3/1/19,0.084,1900,119
Elmhurst,Queens,4/1/19,0.157,1900,102
Elmhurst,Queens,5/1/19,0.136,1925,118
Elmhurst,Queens,6/1/19,0.05,2182,101
Elmhurst,Queens,7/1/19,0.162,2100,105
Elmhurst,Queens,8/1/19,0.098,2100,112
Elmhurst,Queens,9/1/19,0.077,1850,117
Elmhurst,Queens,10/1/19,0.13,1950,115
Elmhurst,Queens,11/1/19,0.156,1935,90
Elmhurst,Queens,12/1/19,0.141,1875,85
Elmhurst,Queens,1/1/20,0.107,1938,122
Elmhurst,Queens,2/1/20,0.109,2000,101
Elmhurst,Queens,3/1/20,0.062,2050,65
Elmhurst,Queens,4/1/20,0.05,2067,40
Elmhurst,Queens,5/1/20,0.153,2100,59
Elmhurst,Queens,6/1/20,0.184,2000,103
Elmhurst,Queens,7/1/20,0.117,1950,137
Elmhurst,Queens,8/1/20,0.174,1900,155
Elmhurst,Queens,9/1/20,0.185,1897,168
Elmhurst,Queens,10/1/20,0.259,1800,158
Elmhurst,Queens,11/1/20,0.226,1775,168
Elmhurst,Queens,12/1/20,0.216,1850,139
Elmhurst,Queens,1/1/21,0.17,1775,165
Elmhurst,Queens,2/1/21,0.062,1750,144
Elmhurst,Queens,3/1/21,0.13,1780,154
Elmhurst,Queens,4/1/21,0.094,1800,138
Elmhurst,Queens,5/1/21,0.122,1850,131
Elmhurst,Queens,6/1/21,0.133,1900,128
Elmhurst,Queens,7/1/21,0.074,1800,135
Elmhurst,Queens,8/1/21,0.123,1811,146
Elmhurst,Queens,9/1/21,0.101,1950,178
Elmhurst,Queens,10/1/21,0.088,1980,159
Elmhurst,Queens,11/1/21,0.165,2000,139
Elmhurst,Queens,12/1/21,0.15,1995,107
Elmhurst,Queens,1/1/22,0.12,2050,92
Elmhurst,Queens,2/1/22,0.108,2100,83
Elmhurst,Queens,3/1/22,0.085,2075,94
Financial District,Manhattan,1/1/19,0.22,3698,694
Financial District,Manhattan,2/1/19,0.193,3753,644
Financial District,Manhattan,3/1/19,0.158,3667,723
Financial District,Manhattan,4/1/19,0.165,3860,739
Financial District,Manhattan,5/1/19,0.131,3827,857
Financial District,Manhattan,6/1/19,0.13,3850,883
Financial District,Manhattan,7/1/19,0.148,3850,896
Financial District,Manhattan,8/1/19,0.135,3757,867
Financial District,Manhattan,9/1/19,0.165,3771,818
Financial District,Manhattan,10/1/19,0.276,3750,754
Financial District,Manhattan,11/1/19,0.219,3755,672
Financial District,Manhattan,12/1/19,0.163,3700,603
Financial District,Manhattan,1/1/20,0.162,3752,629
Financial District,Manhattan,2/1/20,0.168,3776,572
Financial District,Manhattan,3/1/20,0.158,3750,558
Financial District,Manhattan,4/1/20,0.268,3577,583
Financial District,Manhattan,5/1/20,0.311,3514,805
Financial District,Manhattan,6/1/20,0.305,3450,1043
Financial District,Manhattan,7/1/20,0.35,3300,1304
Financial District,Manhattan,8/1/20,0.362,3295,1499
Financial District,Manhattan,9/1/20,0.332,3200,1492
Financial District,Manhattan,10/1/20,0.257,3200,1484
Financial District,Manhattan,11/1/20,0.225,3175,1329
Financial District,Manhattan,12/1/20,0.158,3150,1227
Financial District,Manhattan,1/1/21,0.174,3150,1268
Financial District,Manhattan,2/1/21,0.106,3238,1198
Financial District,Manhattan,3/1/21,0.133,3291,1185
Financial District,Manhattan,4/1/21,0.091,3360,1063
Financial District,Manhattan,5/1/21,0.09,3395,925
Financial District,Manhattan,6/1/21,0.053,3634,851
Financial District,Manhattan,7/1/21,0.068,4000,690
Financial District,Manhattan,8/1/21,0.106,4100,611
Financial District,Manhattan,9/1/21,0.143,4400,539
Financial District,Manhattan,10/1/21,0.206,4400,549
Financial District,Manhattan,11/1/21,0.166,4350,475
Financial District,Manhattan,12/1/21,0.112,4495,430
Financial District,Manhattan,1/1/22,0.13,4500,471
Financial District,Manhattan,2/1/22,0.125,4599,440
Financial District,Manhattan,3/1/22,0.206,4363,496
Flatbush,Brooklyn,1/1/19,0.1,2085,789
Flatbush,Brooklyn,2/1/19,0.104,2152,636
Flatbush,Brooklyn,3/1/19,0.069,2095,594
Flatbush,Brooklyn,4/1/19,0.089,2165,508
Flatbush,Brooklyn,5/1/19,0.1,2150,551
Flatbush,Brooklyn,6/1/19,0.11,2244,498
Flatbush,Brooklyn,7/1/19,0.095,2250,526
Flatbush,Brooklyn,8/1/19,0.146,2250,549
Flatbush,Brooklyn,9/1/19,0.128,2300,506
Flatbush,Brooklyn,10/1/19,0.141,2310,467
Flatbush,Brooklyn,11/1/19,0.155,2299,420
Flatbush,Brooklyn,12/1/19,0.102,2333,393
Flatbush,Brooklyn,1/1/20,0.114,2381,448
Flatbush,Brooklyn,2/1/20,0.104,2300,450
Flatbush,Brooklyn,3/1/20,0.098,2300,398
Flatbush,Brooklyn,4/1/20,0.061,2300,309
Flatbush,Brooklyn,5/1/20,0.153,2275,444
Flatbush,Brooklyn,6/1/20,0.139,2295,561
Flatbush,Brooklyn,7/1/20,0.162,2250,704
Flatbush,Brooklyn,8/1/20,0.133,2250,811
Flatbush,Brooklyn,9/1/20,0.172,2158,766
Flatbush,Brooklyn,10/1/20,0.151,2150,773
Flatbush,Brooklyn,11/1/20,0.125,2079,718
Flatbush,Brooklyn,12/1/20,0.121,2100,662
Flatbush,Brooklyn,1/1/21,0.094,2100,692
Flatbush,Brooklyn,2/1/21,0.105,2099,648
Flatbush,Brooklyn,3/1/21,0.088,2050,656
Flatbush,Brooklyn,4/1/21,0.085,2099,622
Flatbush,Brooklyn,5/1/21,0.08,2180,702
Flatbush,Brooklyn,6/1/21,0.108,2200,761
Flatbush,Brooklyn,7/1/21,0.055,2200,742
Flatbush,Brooklyn,8/1/21,0.084,2250,805
Flatbush,Brooklyn,9/1/21,0.056,2250,520
Flatbush,Brooklyn,10/1/21,0.102,2400,627
Flatbush,Brooklyn,11/1/21,0.07,2399,644
Flatbush,Brooklyn,12/1/21,0.113,2300,541
Flatbush,Brooklyn,1/1/22,0.078,2450,563
Flatbush,Brooklyn,2/1/22,0.057,2599,545
Flatbush,Brooklyn,3/1/22,0.103,2550,585
Flatiron,Manhattan,1/1/19,0.308,4778,334
Flatiron,Manhattan,2/1/19,0.244,4890,320
Flatiron,Manhattan,3/1/19,0.192,4795,365
Flatiron,Manhattan,4/1/19,0.197,4830,427
Flatiron,Manhattan,5/1/19,0.171,4950,475
Flatiron,Manhattan,6/1/19,0.193,4950,477
Flatiron,Manhattan,7/1/19,0.182,4993,456
Flatiron,Manhattan,8/1/19,0.233,5195,433
Flatiron,Manhattan,9/1/19,0.283,5125,392
Flatiron,Manhattan,10/1/19,0.292,4928,343
Flatiron,Manhattan,11/1/19,0.285,4938,330
Flatiron,Manhattan,12/1/19,0.243,4895,321
Flatiron,Manhattan,1/1/20,0.218,4833,340
Flatiron,Manhattan,2/1/20,0.156,4700,301
Flatiron,Manhattan,3/1/20,0.181,4935,281
Flatiron,Manhattan,4/1/20,0.271,4532,317
Flatiron,Manhattan,5/1/20,0.311,4306,576
Flatiron,Manhattan,6/1/20,0.393,4298,786
Flatiron,Manhattan,7/1/20,0.438,4100,968
Flatiron,Manhattan,8/1/20,0.43,4000,1062
Flatiron,Manhattan,9/1/20,0.38,4250,1047
Flatiron,Manhattan,10/1/20,0.344,4000,1011
Flatiron,Manhattan,11/1/20,0.272,3967,904
Flatiron,Manhattan,12/1/20,0.228,3995,835
Flatiron,Manhattan,1/1/21,0.184,4000,833
Flatiron,Manhattan,2/1/21,0.188,4200,707
Flatiron,Manhattan,3/1/21,0.13,4150,701
Flatiron,Manhattan,4/1/21,0.123,4314,587
Flatiron,Manhattan,5/1/21,0.133,4400,498
Flatiron,Manhattan,6/1/21,0.126,4817,443
Flatiron,Manhattan,7/1/21,0.178,5302,360
Flatiron,Manhattan,8/1/21,0.166,5478,344
Flatiron,Manhattan,9/1/21,0.283,5600,265
Flatiron,Manhattan,10/1/21,0.321,5535,249
Flatiron,Manhattan,11/1/21,0.293,5572,239
